id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,trust boundary,98,39,5,26,334,ship,baseline,monotonic-signal,raise-signal
m002,g002,claim drift,110,17,28,75,282,ship,edge,drag-penalty,drop-slack
m003,g003,replay exposure,36,25,27,93,91,hold,recovery,confidence-floor,raise-drag
m004,g004,policy width,47,61,39,61,68,hold,negative,lane-boundary,lower-confidence
m005,g005,trust boundary,65,47,8,26,228,ship,baseline,monotonic-signal,raise-signal
m006,g006,claim drift,64,66,36,93,171,ship,edge,drag-penalty,drop-slack
m007,g007,replay exposure,115,25,37,88,273,ship,recovery,confidence-floor,raise-drag
m008,g008,policy width,100,36,29,77,268,ship,negative,lane-boundary,lower-confidence
m009,g009,trust boundary,105,44,30,95,304,ship,baseline,monotonic-signal,raise-signal
m010,g010,claim drift,98,40,32,102,276,ship,edge,drag-penalty,drop-slack
m011,g011,replay exposure,58,22,41,24,15,hold,recovery,confidence-floor,raise-drag
m012,g012,policy width,86,10,37,63,146,watch,negative,lane-boundary,lower-confidence
m013,g013,trust boundary,68,76,13,20,235,ship,baseline,monotonic-signal,raise-signal
m014,g014,claim drift,49,66,8,40,213,ship,edge,drag-penalty,drop-slack
m015,g015,replay exposure,92,10,35,97,208,ship,recovery,confidence-floor,raise-drag
m016,g016,policy width,73,14,19,74,212,ship,negative,lane-boundary,lower-confidence
m017,g017,trust boundary,120,18,16,44,342,ship,baseline,monotonic-signal,raise-signal
m018,g018,claim drift,45,12,16,27,94,hold,edge,drag-penalty,drop-slack
m019,g019,replay exposure,104,28,24,23,243,ship,recovery,confidence-floor,raise-drag
m020,g020,policy width,93,33,40,12,124,watch,negative,lane-boundary,lower-confidence
m021,g021,trust boundary,100,38,32,74,252,ship,baseline,monotonic-signal,raise-signal
m022,g022,claim drift,49,32,30,92,121,watch,edge,drag-penalty,drop-slack
m023,g023,replay exposure,32,13,37,73,-3,hold,recovery,confidence-floor,raise-drag
m024,g024,policy width,71,70,32,12,135,watch,negative,lane-boundary,lower-confidence
m025,g025,trust boundary,103,73,13,92,409,ship,baseline,monotonic-signal,raise-signal
m026,g026,claim drift,65,59,5,87,316,ship,edge,drag-penalty,drop-slack
m027,g027,replay exposure,98,36,31,89,264,ship,recovery,confidence-floor,raise-drag
m028,g028,policy width,74,57,35,81,185,ship,negative,lane-boundary,lower-confidence
m029,g029,trust boundary,74,70,21,101,288,ship,baseline,monotonic-signal,raise-signal
m030,g030,claim drift,64,33,15,23,173,ship,edge,drag-penalty,drop-slack
m031,g031,replay exposure,111,33,21,75,336,ship,recovery,confidence-floor,raise-drag
m032,g032,policy width,42,30,15,92,173,ship,negative,lane-boundary,lower-confidence
m033,g033,trust boundary,72,66,17,39,236,ship,baseline,monotonic-signal,raise-signal
m034,g034,claim drift,77,41,19,96,273,ship,edge,drag-penalty,drop-slack
m035,g035,replay exposure,88,12,29,86,217,ship,recovery,confidence-floor,raise-drag
m036,g036,policy width,97,30,40,30,151,ship,negative,lane-boundary,lower-confidence
m037,g037,trust boundary,114,41,35,26,234,ship,baseline,monotonic-signal,raise-signal
m038,g038,claim drift,68,38,13,22,199,ship,edge,drag-penalty,drop-slack
m039,g039,replay exposure,53,56,11,24,184,ship,recovery,confidence-floor,raise-drag
m040,g040,policy width,49,27,43,60,19,hold,negative,lane-boundary,lower-confidence
m041,g041,trust boundary,60,15,43,91,71,hold,baseline,monotonic-signal,raise-signal
m042,g042,claim drift,99,0,44,72,149,watch,edge,drag-penalty,drop-slack
m043,g043,replay exposure,39,12,32,24,-7,hold,recovery,confidence-floor,raise-drag
m044,g044,policy width,100,15,17,78,308,ship,negative,lane-boundary,lower-confidence
m045,g045,trust boundary,99,19,15,86,327,ship,baseline,monotonic-signal,raise-signal
m046,g046,claim drift,45,12,15,88,160,ship,edge,drag-penalty,drop-slack
m047,g047,replay exposure,114,28,24,93,343,ship,recovery,confidence-floor,raise-drag
m048,g048,policy width,64,33,40,87,112,hold,negative,lane-boundary,lower-confidence
